trans_id,genenames,probe_id,num_mismatch,mismatch_pos
ECP_4540,ECP_4540,KFF-yidC JVpna-44 ECP_3906 reverse,2,4;5
ECP_4572,ECP_4572,KFF-yidC JVpna-44 ECP_3906 reverse,2,6;10
ECP_4574,ECP_4574,KFF-yidC JVpna-44 ECP_3906,2,3;10
ECP_4609,ECP_4609,KFF-yidC JVpna-44 ECP_3906 reverse,2,5;8
ECP_4616,NA,KFF-yidC JVpna-44 ECP_3906,2,2;4
ECP_4646,fimB,KFF-yidC JVpna-44 ECP_3906,2,1;9
ECP_4682,ECP_4682,KFF-yidC JVpna-44 ECP_3906,2,2;5
ECP_4760,ytjA,KFF-yidC JVpna-44 ECP_3906,2,5;10
ECP_4768,deoD,KFF-yidC JVpna-44 ECP_3906,2,1;10
ECP_4773,radA,KFF-yidC JVpna-44 ECP_3906,2,7;9
ECP_4779,trpR,KFF-yidC JVpna-44 ECP_3906,2,5;10
ECP_4787,ECP_4787,KFF-yidC JVpna-44 ECP_3906 reverse,2,3;5
