trans_id,genenames,probe_id,num_mismatch,mismatch_pos
ECP_2401,ECP_2401,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_2405,ECP_2405,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_2413,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_2429,ECP_2429,KFF-rplS JVpna-49 ECP_2607,2,1;2
ECP_2445,ECP_2445,KFF-rplS JVpna-49 ECP_2607,2,2;5
ECP_2448,ECP_2448,KFF-rplS JVpna-49 ECP_2607,2,3;8
ECP_2468,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;7
ECP_2470,ECP_2470,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;8
ECP_2477,ECP_2477,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;9
ECP_2481,narQ,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;5
ECP_2490,ECP_2490,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;6
ECP_2500,ECP_2500,KFF-rplS JVpna-49 ECP_2607 reverse,2,7;10
ECP_2515,ECP_2515,KFF-rplS JVpna-49 ECP_2607 reverse,2,8;10
ECP_2518,ECP_2518,KFF-rplS JVpna-49 ECP_2607,2,3;7
ECP_2529,ECP_2529,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;10
ECP_2533,ECP_2533,KFF-rplS JVpna-49 ECP_2607,2,4;7
ECP_2560,mltF,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;10
ECP_2566,ECP_2566,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_2566,ECP_2566,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_2572,ECP_2572,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;10
ECP_4732,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_2598,bamD,KFF-rplS JVpna-49 ECP_2607,2,2;6
ECP_2599,ECP_2599,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_2603,yfiL,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_2614,ECP_2614,KFF-rplS JVpna-49 ECP_2607,2,3;5
ECP_2634,ECP_2634,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_2646,ygaY,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_2649,mprA,KFF-rplS JVpna-49 ECP_2607,2,3;5
ECP_2650,emrA,KFF-rplS JVpna-49 ECP_2607,2,2;4
ECP_2665,ECP_2665,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_2675,ECP_2675,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_2677,ascB,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_2682,ECP_2682,KFF-rplS JVpna-49 ECP_2607,2,3;8
ECP_2692,hypD,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_2711,mutS,KFF-rplS JVpna-49 ECP_2607,2,5;8
ECP_2715,ECP_2715,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_2722,ECP_2722,KFF-rplS JVpna-49 ECP_2607,2,2;3
ECP_2742,ygcP,KFF-rplS JVpna-49 ECP_2607,2,5;8
ECP_2751,scrY,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_2768,ECP_2768,KFF-rplS JVpna-49 ECP_2607,2,1;4
ECP_2795,ECP_2795,KFF-rplS JVpna-49 ECP_2607,2,1;6
ECP_2810,ECP_2810,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_2813,ECP_2813,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;9
ECP_2815,ECP_2815,KFF-rplS JVpna-49 ECP_2607 reverse,2,7;10
ECP_2825,ECP_2825,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_2832,ECP_2832,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_2833,ECP_2833,KFF-rplS JVpna-49 ECP_2607,2,1;2
ECP_2847,tas,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_2859,ECP_2859,KFF-rplS JVpna-49 ECP_2607,2,2;6
ECP_2866,ygeY,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_2868,ECP_2868,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_2868,ECP_2868,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_2886,ECP_2886,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_2913,ECP_2913,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;8
ECP_2927,NA,KFF-rplS JVpna-49 ECP_2607,2,3;9
ECP_2956,yggX,KFF-rplS JVpna-49 ECP_2607,2,1;3
ECP_2977,ECP_2977,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;10
ECP_2979,ECP_2979,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_3001,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_3011,ECP_3011,KFF-rplS JVpna-49 ECP_2607,2,1;9
ECP_3027,ECP_3027,KFF-rplS JVpna-49 ECP_2607,2,2;9
ECP_3036,ECP_3036,KFF-rplS JVpna-49 ECP_2607,2,2;7
ECP_3051,ECP_3051,KFF-rplS JVpna-49 ECP_2607,2,3;8
ECP_3053,ECP_3053,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_3063,ECP_3063,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_3073,ECP_3073,KFF-rplS JVpna-49 ECP_2607,2,3;5
ECP_3080,ECP_3080,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_3089,ECP_3089,KFF-rplS JVpna-49 ECP_2607,2,7;9
ECP_3108,ECP_3108,KFF-rplS JVpna-49 ECP_2607,2,3;5
ECP_3114,mdaB,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_3119,ECP_3119,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_3125,ECP_3125,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_3132,dsbB,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;10
ECP_3141,ECP_3141,KFF-rplS JVpna-49 ECP_2607,2,6;10
ECP_3149,plsY,KFF-rplS JVpna-49 ECP_2607,2,2;3
ECP_3163,patA,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;4
ECP_3172,fadH,KFF-rplS JVpna-49 ECP_2607,2,2;3
ECP_3184,exuT,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_3196,yqjK,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;6
ECP_3197,yqjF,KFF-rplS JVpna-49 ECP_2607,2,7;8
ECP_3201,yhaK,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_3202,yhaL,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_3203,ECP_3203,KFF-rplS JVpna-49 ECP_2607,2,6;8
ECP_3204,ECP_3204,KFF-rplS JVpna-49 ECP_2607,2,5;6
ECP_3204,ECP_3204,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_3229,kbaY,KFF-rplS JVpna-49 ECP_2607,2,1;2
ECP_3230,agaB,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;9
ECP_3234,ECP_3234,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;3
ECP_3241,yfkM,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_3242,ECP_3242,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;7
ECP_3246,yhbU,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_3250,ECP_3250,KFF-rplS JVpna-49 ECP_2607,2,1;6
ECP_3256,ECP_3256,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;6
ECP_3268,ECP_3268,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;8
ECP_3269,dacB,KFF-rplS JVpna-49 ECP_2607,2,2;9
ECP_3270,ECP_3270,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_3273,hepS,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;9
ECP_3292,ptsN,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_3307,ECP_3307,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;9
ECP_3311,ECP_3311,KFF-rplS JVpna-49 ECP_2607,2,6;10
ECP_3315,ECP_3315,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;8
ECP_3322,yhcN,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_3328,ECP_3328,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_3328,ECP_3328,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_3333,ECP_3333,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_3346,ECP_3346,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;3
ECP_3348,ECP_3348,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;10
ECP_3352,prmA,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_3354,fis,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_3366,yhdZ,KFF-rplS JVpna-49 ECP_2607,2,2;4
ECP_4706,NA,KFF-rplS JVpna-49 ECP_2607,2,7;9
ECP_4745,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_3377,trkA,KFF-rplS JVpna-49 ECP_2607,2,3;5
ECP_3377,trkA,KFF-rplS JVpna-49 ECP_2607,2,8;10
ECP_3378,mscL,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;3
ECP_3381,ECP_3381,KFF-rplS JVpna-49 ECP_2607 reverse,2,8;10
ECP_3390,ECP_3390,KFF-rplS JVpna-49 ECP_2607,2,6;9
ECP_3398,ECP_3398,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;6
ECP_3401,ECP_3401,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_3405,ECP_3405,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;9
ECP_3447,ECP_3447,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_3468,ECP_3468,KFF-rplS JVpna-49 ECP_2607,2,2;9
ECP_3474,ECP_3474,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;5
ECP_3478,ECP_3478,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;5
ECP_3484,yrfF,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_3490,ECP_3490,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_3505,ECP_3505,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_3515,ECP_3515,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;6
ECP_3528,yhgN,KFF-rplS JVpna-49 ECP_2607,2,1;8
ECP_3531,ECP_3531,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;3
ECP_3538,yrhA,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_3539,yrhB,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_3549,ECP_3549,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_3549,ECP_3549,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;7
ECP_3551,ECP_3551,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_3556,ECP_3556,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;10
ECP_3593,NA,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_3598,ECP_3598,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_3602,hutX,KFF-rplS JVpna-49 ECP_2607,2,1;3
ECP_3608,ECP_3608,KFF-rplS JVpna-49 ECP_2607,2,4;8
ECP_3610,yqeH,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_3624,ECP_3624,KFF-rplS JVpna-49 ECP_2607,2,2;4
ECP_3641,ECP_3641,KFF-rplS JVpna-49 ECP_2607,2,2;4
ECP_3657,ECP_3657,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_3658,yiaG,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;8
ECP_3659,cspA,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;3
ECP_3700,ECP_3700,KFF-rplS JVpna-49 ECP_2607,2,7;9
ECP_3702,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_3716,ECP_3716,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_3722,ECP_3722,KFF-rplS JVpna-49 ECP_2607,2,8;9
ECP_3727,ECP_3727,KFF-rplS JVpna-49 ECP_2607,2,1;4
ECP_3760,NA,KFF-rplS JVpna-49 ECP_2607,2,2;3
ECP_3816,ECP_3816,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;8
ECP_3816,ECP_3816,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;10
ECP_3829,hlyD,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_3832,ibrB,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;7
ECP_3857,ECP_3857,KFF-rplS JVpna-49 ECP_2607,2,8;10
ECP_3859,ECP_3859,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;7
ECP_3860,ECP_3860,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_3869,ECP_3869,KFF-rplS JVpna-49 ECP_2607,2,2;5
ECP_3871,ade,KFF-rplS JVpna-49 ECP_2607,2,4;10
ECP_3885,yidL,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;3
ECP_3907,mnmE,KFF-rplS JVpna-49 ECP_2607,2,2;5
ECP_3914,ECP_3914,KFF-rplS JVpna-49 ECP_2607,2,2;5
ECP_3918,ECP_3918,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_3920,ECP_3920,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_3921,ECP_3921,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_3927,ECP_3927,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_3927,ECP_3927,KFF-rplS JVpna-49 ECP_2607,2,3;9
ECP_3928,ECP_3928,KFF-rplS JVpna-49 ECP_2607,2,4;9
ECP_3931,ECP_3931,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;8
ECP_3942,ECP_3942,KFF-rplS JVpna-49 ECP_2607,2,8;9
ECP_3949,ECP_3949,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_4749,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_3960,yifE,KFF-rplS JVpna-49 ECP_2607,2,1;7
ECP_3963,ilvE,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_3972,ECP_3972,KFF-rplS JVpna-49 ECP_2607,2,2;4
ECP_4006,yigB,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_4008,ECP_4008,KFF-rplS JVpna-49 ECP_2607,2,5;8
ECP_4012,ECP_4012,KFF-rplS JVpna-49 ECP_2607,2,1;8
ECP_4020,yigL,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;5
ECP_4028,ECP_4028,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_4030,ECP_4030,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_4053,tatC,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;6
ECP_4056,ubiD,KFF-rplS JVpna-49 ECP_2607,2,2;7
ECP_4742,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_4064,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;6
ECP_4073,ECP_4073,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_4081,ECP_4081,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;5
ECP_4083,yihL,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;4
ECP_4086,ECP_4086,KFF-rplS JVpna-49 ECP_2607 reverse,2,8;10
ECP_4088,yihU,KFF-rplS JVpna-49 ECP_2607 reverse,2,8;10
ECP_4092,GJ11_24635,KFF-rplS JVpna-49 ECP_2607,2,9;10
ECP_4098,ECP_4098,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;7
ECP_4102,yiiE,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;9
ECP_4110,ECP_4110,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_4114,ECP_4114,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_4123,cpxP,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_4124,fieF,KFF-rplS JVpna-49 ECP_2607 reverse,2,8;10
ECP_4135,ECP_4135,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_4136,ECP_4136,KFF-rplS JVpna-49 ECP_2607,2,1;2
ECP_4143,ECP_4143,KFF-rplS JVpna-49 ECP_2607 reverse,2,5;7
ECP_4147,ECP_4147,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;10
ECP_4154,soxB,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_4155,metF,KFF-rplS JVpna-49 ECP_2607,2,3;4
ECP_4181,yijD,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;8
ECP_4213,hupA,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_4215,ECP_4215,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;10
ECP_4218,ECP_4218,KFF-rplS JVpna-49 ECP_2607,2,4;8
ECP_4739,NA,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_4229,ECP_4229,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;8
ECP_4238,ECP_4238,KFF-rplS JVpna-49 ECP_2607,2,5;7
ECP_4252,ECP_4252,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_4252,ECP_4252,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_4255,malM,KFF-rplS JVpna-49 ECP_2607,2,2;6
ECP_4275,ECP_4275,KFF-rplS JVpna-49 ECP_2607,2,5;8
ECP_4281,ECP_4281,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;6
ECP_4283,aphA,KFF-rplS JVpna-49 ECP_2607,2,4;9
ECP_4285,yjbR,KFF-rplS JVpna-49 ECP_2607 reverse,2,6;7
ECP_4293,yjcD,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_4301,ECP_4301,KFF-rplS JVpna-49 ECP_2607,2,4;5
ECP_4322,ECP_4322,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_4356,ECP_4356,KFF-rplS JVpna-49 ECP_2607,2,6;10
ECP_4401,epmA,KFF-rplS JVpna-49 ECP_2607,2,1;4
ECP_4408,NA,KFF-rplS JVpna-49 ECP_2607,2,7;10
ECP_4440,ulaC,KFF-rplS JVpna-49 ECP_2607,2,7;9
ECP_4457,ECP_4457,KFF-rplS JVpna-49 ECP_2607,2,1;5
ECP_4466,ytfH,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;7
ECP_4486,ECP_4486,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_4497,ECP_4497,KFF-rplS JVpna-49 ECP_2607,2,2;9
ECP_4500,ECP_4500,KFF-rplS JVpna-49 ECP_2607 reverse,2,1;5
ECP_4501,tabA,KFF-rplS JVpna-49 ECP_2607,2,2;10
ECP_4504,rraB,KFF-rplS JVpna-49 ECP_2607,2,2;7
ECP_4510,lptF,KFF-rplS JVpna-49 ECP_2607 reverse,2,2;8
ECP_4513,ECP_4513,KFF-rplS JVpna-49 ECP_2607,2,3;9
ECP_4518,ECP_4518,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_4536,ECP_4536,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_4552,ECP_4552,KFF-rplS JVpna-49 ECP_2607,2,2;4
ECP_4553,ECP_4553,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;7
ECP_4604,NA,KFF-rplS JVpna-49 ECP_2607,2,2;5
ECP_4637,ECP_4637,KFF-rplS JVpna-49 ECP_2607,2,5;10
ECP_4642,ECP_4642,KFF-rplS JVpna-49 ECP_2607,2,8;9
ECP_4644,ECP_4644,KFF-rplS JVpna-49 ECP_2607,2,3;10
ECP_4645,ECP_4645,KFF-rplS JVpna-49 ECP_2607,2,2;8
ECP_4646,fimB,KFF-rplS JVpna-49 ECP_2607,2,1;8
ECP_4649,ECP_4649,KFF-rplS JVpna-49 ECP_2607 reverse,2,3;4
ECP_4661,iraD,KFF-rplS JVpna-49 ECP_2607,2,5;9
ECP_4662,ECP_4662,KFF-rplS JVpna-49 ECP_2607,2,1;10
ECP_4699,yjjZ,KFF-rplS JVpna-49 ECP_2607,2,8;10
ECP_4765,deoC,KFF-rplS JVpna-49 ECP_2607 reverse,2,4;7
ECP_4782,ECP_4782,KFF-rplS JVpna-49 ECP_2607,2,4;5
